ticker,cik,fiscal_year,revenue,ebit,ebitda,interest_expense,tax_expense,net_income,d_and_a,capex,assets_current,liabilities_current,cash,short_term_borrowings,long_term_debt_current,long_term_debt_noncurrent,gross_debt,net_debt,shares_out,nwc,delta_nwc,effective_tax_rate
CRM,0001108524,2019,,218000000,,89000000,-144000000,323000000,,464000000,9584000000,10067000000,1158000000,,1025000000,695000000,1720000000,562000000,,-2666000000,-459244000,-0.8044692737430168
CRM,0001108524,2020,,454000000,827000000,,60000000,360000000,373000000,534000000,10683000000,11255000000,2669000000,,3000000,3173000000,3176000000,507000000,,-3244000000,-578000000,0.14285714285714285
CRM,0001108524,2021,,535000000,946000000,,-127000000,1110000000,411000000,595000000,15963000000,14845000000,4145000000,,4000000,2673000000,2677000000,-1468000000,,-3031000000,213000000,-0.12919633774160733
CRM,0001108524,2022,,297000000,752000000,,580000000,126000000,455000000,643000000,21889000000,17728000000,6195000000,,4000000,2673000000,2677000000,-3518000000,,-2038000000,993000000,0.8215297450424929
CRM,0001108524,2023,,455000000,1034000000,,-1511000000,4072000000,579000000,710000000,22850000000,21788000000,5464000000,,4000000,10592000000,10596000000,5132000000,,-4406000000,-2368000000,-0.5900039047247169
CRM,0001108524,2024,,548000000,1226000000,,88000000,1444000000,678000000,717000000,26395000000,25891000000,7016000000,,1182000000,9419000000,10601000000,3585000000,,-7694000000,-3288000000,0.057441253263707574
CRM,0001108524,2025,,1030000000,1933000000,,452000000,208000000,903000000,798000000,29074000000,26631000000,8472000000,,999000000,8427000000,9426000000,954000000,,-7028000000,666000000,0.6848484848484848
CSCO,0000858877,2010,,9442000000,,319000000,2203000000,8052000000,,1268000000,44177000000,13655000000,3728000000,,0,10295000000,10295000000,6567000000,,26794000000,,0.21482203803022915
CSCO,0000858877,2011,,7322000000,,346000000,1559000000,6134000000,,1005000000,51421000000,19233000000,5191000000,,3037000000,12188000000,15225000000,10034000000,,23960000000,-2834000000,0.20265176134147928
CSCO,0000858877,2012,40040000000,9164000000,,623000000,1648000000,7767000000,,1008000000,57231000000,17506000000,5718000000,588000000,,16234000000,16822000000,11104000000,,33419000000,9459000000,0.17503983005841742
CSCO,0000858877,2013,43218000000,7674000000,,628000000,1335000000,6490000000,,1174000000,61933000000,17731000000,4581000000,,0,16297000000,16297000000,11716000000,,39621000000,6202000000,0.1706070287539936
CSCO,0000858877,2014,46061000000,10065000000,11165000000,596000000,2118000000,8041000000,1100000000,1126000000,65521000000,21996000000,7662000000,,3273000000,12928000000,16201000000,8539000000,,32590000000,-7031000000,0.2084850871148735
CSCO,0000858877,2015,48607000000,11196000000,12396000000,583000000,1244000000,9983000000,1200000000,1160000000,67114000000,19809000000,9799000000,,500000000,20337000000,20837000000,11038000000,,37006000000,4416000000,0.11080431103589561
CSCO,0000858877,2016,47142000000,9345000000,10545000000,564000000,1862000000,7853000000,1200000000,1275000000,73368000000,23412000000,7925000000,,3894000000,21457000000,25351000000,17426000000,,38137000000,1131000000,0.1916623777663407
CSCO,0000858877,2017,,10770000000,11870000000,566000000,2220000000,8981000000,1100000000,1227000000,78719000000,24911000000,6726000000,,4159000000,24483000000,28642000000,21916000000,,42923000000,4786000000,0.19819658959021516
CSCO,0000858877,2018,49247000000,12660000000,13660000000,676000000,2181000000,10739000000,1000000000,1146000000,83703000000,27583000000,6877000000,,4747000000,25725000000,30472000000,23595000000,,44496000000,1573000000,0.16880804953560372
CSCO,0000858877,2019,,11973000000,13073000000,861000000,2678000000,9609000000,1100000000,964000000,61837000000,27035000000,8934000000,,5238000000,20331000000,25569000000,16635000000,,20630000000,-23866000000,0.21795393505330837
CSCO,0000858877,2020,,12309000000,13409000000,943000000,12929000000,110000000,1100000000,834000000,47755000000,31712000000,11750000000,,5998000000,14475000000,20473000000,8723000000,,-1705000000,-22335000000,0.9915637702277782
CSCO,0000858877,2021,,14219000000,15219000000,859000000,2950000000,11621000000,1000000000,909000000,43573000000,25331000000,11809000000,,3005000000,11578000000,14583000000,2774000000,,3428000000,5133000000,0.20245693500789239
CSCO,0000858877,2022,,13620000000,14520000000,585000000,2756000000,11214000000,900000000,770000000,39112000000,26257000000,9175000000,,2508000000,9018000000,11526000000,2351000000,,1172000000,-2256000000,0.19727988546886185
CSCO,0000858877,2023,,12833000000,13633000000,434000000,2671000000,10591000000,800000000,692000000,36717000000,25640000000,7079000000,,499000000,8416000000,8915000000,1836000000,,3499000000,2327000000,0.20140250339315338
CSCO,0000858877,2024,,13969000000,14769000000,,2665000000,11812000000,800000000,477000000,43348000000,31309000000,10123000000,,1733000000,6658000000,8391000000,-1732000000,,183000000,-3316000000,0.18408510050424812
CSCO,0000858877,2025,,15031000000,15731000000,,2705000000,12613000000,700000000,849000000,36862000000,40584000000,7508000000,,488000000,19621000000,20109000000,12601000000,,-11718000000,-11901000000,0.17658963311137224
ACN,0001467373,2010,25313826000,3011582000,3503003000,22704000,910574000,1691751000,491421000,320368000,8990514000,6238959000,3314396000,594000,,361000,955000,-3313441000,,-563435000,,0.34990787084626246
ACN,0001467373,2011,23170968000,2643865000,3142456000,14121000,739590000,1589963000,498591000,243455000,9563625000,6567604000,3602760000,143000,,1445000,1588000,-3601172000,,-606882000,-43447000,0.31748150825501714
ACN,0001467373,2012,23094078000,2914845000,3389533000,14677000,853910000,1780656000,474688000,238215000,11471183000,7906589000,4541662000,4419000,,0,4419000,-4537243000,,-981487000,-374605000,0.32411790025377996
ACN,0001467373,2013,27352914000,3470457000,3983713000,15000000,958782000,2277677000,513256000,403714000,12587931000,8109205000,4838292000,11000,,22000,33000,-4838259000,,-359577000,621910000,0.2962441359522861
ACN,0001467373,2014,29777985000,3871548000,4465093000,15061000,1079241000,2553510000,593545000,371974000,11844178000,8160990000,5701078000,0,,25600000,25600000,-5675478000,,-2017890000,-1658313000,0.2970864229340244
ACN,0001467373,2015,30394285000,4338680000,4931708000,14035000,784775000,3281878000,593028000,369593000,11904442000,8158079000,6640526000,330000,,26403000,26733000,-6613793000,,-2894493000,-876603000,0.19297810754937783
ACN,0001467373,2016,31874678000,4300512000,4921255000,17621000,1121743000,2941498000,620743000,321870000,10700074000,8491006000,5631885000,1848000,,25587000,27435000,-5604450000,,-3424665000,-530172000,0.2760709984960282
ACN,0001467373,2017,32914424000,4435869000,5081792000,14578000,1136741000,3053581000,645923000,395017000,11976222000,8878924000,4921305000,2773000,,24457000,27230000,-4894075000,,-1826780000,1597885000,0.27127772042339465
ACN,0001467373,2018,34797661000,4810445000,5539497000,16258000,1253969000,4111892000,729052000,496566000,12097289000,9824279000,4360766000,2907000,,22163000,25070000,-4335696000,,-2090663000,-263883000,0.23369390299152362
ACN,0001467373,2019,36176841000,5191402000,5993191000,15545000,981100000,3445149000,801789000,515919000,13585559000,10151751000,4905609000,5337000,,19676000,25013000,-4880596000,,-1477138000,613525000,0.22165494982320244
ACN,0001467373,2020,40992534000,5898779000,6825555000,19539000,1593499000,4059907000,926776000,619187000,15450601000,11061896000,4126860000,6411000,,16247000,22658000,-4104202000,,255434000,1732572000,0.2818653038539953
ACN,0001467373,2021,43215013000,6305074000,7197834000,22963000,1405556000,4779112000,892760000,599009000,17749756000,12662590000,8415330000,7820000,,54052000,61872000,-8353458000,,-3335984000,-3591418000,0.22726458396796723
ACN,0001467373,2022,44327039000,6513644000,7536043000,33071000,1589018000,5107839000,1022399000,599132000,19666511000,15708867000,8168174000,12080000,,53473000,65553000,-8102621000,,-4222610000,-886626000,0.23727817392546982
ACN,0001467373,2023,50533389000,7621529000,8749092000,59492000,1770571000,5906809000,1127563000,580132000,21610871000,17523496000,7889833000,9175000,,45893000,55068000,-7834765000,,-3811633000,410977000,0.23062177461581945
ACN,0001467373,2024,61594305000,9367181000,10686367000,47320000,2207207000,6877169000,1319186000,717998000,23381931000,18009038000,9045032000,104810000,,43093000,147903000,-8897129000,,-3776949000,34684000,0.24296737607514263
INTC,0000050863,2009,,8216000000,12762000000,,,6976000000,4546000000,5000000000,19871000000,7818000000,6598000000,102000000,,1185000000,1287000000,-5311000000,,5353000000,,
INTC,0000050863,2010,,8954000000,13314000000,8000000,,5292000000,4360000000,5197000000,21157000000,7591000000,7307000000,172000000,157000000,2049000000,2378000000,-4929000000,,5930000000,577000000,
INTC,0000050863,2011,,5711000000,10455000000,1000000,,4369000000,4744000000,4515000000,31611000000,9327000000,3350000000,38000000,,2077000000,2115000000,-1235000000,,18896000000,12966000000,
INTC,0000050863,2012,,15588000000,19986000000,0,,11464000000,4398000000,5207000000,25872000000,12028000000,3987000000,247000000,,7084000000,7331000000,3344000000,,9610000000,-9286000000,
INTC,0000050863,2013,,17477000000,22618000000,41000000,4839000000,12942000000,5141000000,10764000000,31358000000,12898000000,5498000000,312000000,,13136000000,13448000000,7950000000,,12650000000,3040000000,0.27214442382318205
INTC,0000050863,2014,,14638000000,20995000000,90000000,3868000000,11005000000,6357000000,11027000000,32084000000,13568000000,5065000000,281000000,0,13165000000,13446000000,8381000000,,13170000000,520000000,0.2600685806494991
INTC,0000050863,2015,,12291000000,19081000000,244000000,2991000000,9620000000,6790000000,10711000000,27730000000,16011000000,8478000000,1596000000,1088000000,12059000000,14743000000,6265000000,,557000000,-12613000000,0.2371738958052494
INTC,0000050863,2016,,15347000000,22727000000,192000000,4097000000,11704000000,7380000000,10105000000,38320000000,15646000000,5674000000,2634000000,2602000000,20036000000,25272000000,19598000000,,11764000000,11207000000,0.25928738687424846
INTC,0000050863,2017,,14002000000,21823000000,337000000,2792000000,11420000000,7821000000,7326000000,35508000000,20302000000,2561000000,4634000000,4609000000,20649000000,29892000000,27331000000,,3402000000,-8362000000,0.19645370109766394
INTC,0000050863,2018,59387000000,13133000000,19399000000,733000000,2620000000,10316000000,6266000000,9625000000,29500000000,17421000000,15308000000,1776000000,1739000000,25037000000,28552000000,13244000000,,-6744000000,-10146000000,0.20253555967841683
INTC,0000050863,2019,62761000000,18050000000,24802000000,646000000,10751000000,9601000000,6752000000,11778000000,28787000000,16626000000,,1261000000,761000000,25098000000,27120000000,,,10139000000,16883000000,0.5282527515723271
INTC,0000050863,2020,70848000000,23316000000,30836000000,468000000,2264000000,21053000000,7520000000,15181000000,31239000000,22310000000,,3693000000,3695000000,25308000000,32696000000,,,1541000000,-8598000000,0.09709653900587555
INTC,0000050863,2021,71965000000,22035000000,31239000000,489000000,3010000000,21048000000,9204000000,16213000000,47249000000,24754000000,,2504000000,2504000000,33897000000,38905000000,,,17487000000,15946000000,0.12511430709119628
INTC,0000050863,2022,77867000000,23678000000,34160000000,629000000,4179000000,20899000000,10482000000,14259000000,58558000000,27462000000,,4591000000,4591000000,33510000000,42692000000,,,21914000000,4427000000,0.16664008294122337
INTC,0000050863,2023,79024000000,19456000000,29409000000,597000000,1835000000,19868000000,9953000000,18733000000,50407000000,32155000000,,4367000000,423000000,37684000000,42474000000,,,13462000000,-8452000000,0.08455052296917477
INTC,0000050863,2024,63054000000,2334000000,13462000000,,-249000000,8014000000,11128000000,24844000000,43269000000,28053000000,,2288000000,2288000000,46978000000,51554000000,,,10640000000,-2822000000,-0.03206696716033484
AMD,0000002488,2010,,-1955000000,,391000000,68000000,,,624000000,4275000000,2210000000,1432000000,,,,,,,633000000,,
AMD,0000002488,2011,,664000000,,438000000,112000000,,,466000000,3594000000,1674000000,933000000,,,,,,,987000000,354000000,
AMD,0000002488,2012,,848000000,,199000000,38000000,471000000,,148000000,3229000000,1774000000,869000000,,,,,,,586000000,-401000000,0.07465618860510806
AMD,0000002488,2013,,368000000,,180000000,-4000000,491000000,,250000000,2265000000,1397000000,606000000,,,,,,,262000000,-324000000,-0.008213552361396304
AMD,0000002488,2014,,-1056000000,,175000000,-34000000,-1183000000,,133000000,2884000000,1618000000,869000000,55000000,,1986000000,2041000000,1172000000,,342000000,80000000,
AMD,0000002488,2015,,103000000,339000000,177000000,9000000,-83000000,236000000,84000000,2736000000,1440000000,549000000,172000000,,2025000000,2197000000,1648000000,,575000000,233000000,
AMD,0000002488,2016,,-155000000,48000000,177000000,5000000,-403000000,203000000,95000000,2320000000,1403000000,869000000,,,2007000000,2007000000,1138000000,,48000000,-527000000,
AMD,0000002488,2017,,-481000000,-314000000,160000000,14000000,-660000000,167000000,96000000,2530000000,1346000000,805000000,,,1435000000,1435000000,630000000,,379000000,331000000,
AMD,0000002488,2018,4319000000,-373000000,-240000000,156000000,39000000,-498000000,133000000,77000000,2634000000,1513000000,1264000000,,,1325000000,1325000000,61000000,,-143000000,-522000000,
AMD,0000002488,2019,5253000000,127000000,271000000,126000000,18000000,-33000000,144000000,113000000,3540000000,1984000000,1185000000,,,1114000000,1114000000,-71000000,,371000000,514000000,
AMD,0000002488,2020,6475000000,451000000,,121000000,-9000000,337000000,,163000000,4597000000,2359000000,1078000000,,,486000000,486000000,-592000000,,1160000000,789000000,-0.027439024390243903
AMD,0000002488,2021,6731000000,631000000,,94000000,31000000,341000000,,217000000,6143000000,2417000000,1466000000,0,,330000000,330000000,-1136000000,,2260000000,1100000000,0.08333333333333333
AMD,0000002488,2022,9763000000,1369000000,,47000000,-1210000000,2490000000,,294000000,8583000000,4240000000,2535000000,312000000,,1000000,313000000,-2222000000,,1496000000,-764000000,-0.9453125
AMD,0000002488,2023,16434000000,3648000000,,34000000,513000000,3162000000,,301000000,15019000000,6369000000,4835000000,0,,2467000000,2467000000,-2368000000,,3815000000,2319000000,0.13959183673469389
AMD,0000002488,2024,23601000000,1264000000,,88000000,-122000000,1320000000,,450000000,16768000000,6689000000,4835000000,751000000,751000000,1717000000,3219000000,-1616000000,,3742000000,-73000000,-0.1018363939899833
QCOM,0000804328,2009,8871000000,2883000000,,,323000000,3303000000,,,11872000000,2440000000,1607000000,,,,,,,7825000000,,0.08907887479316051
QCOM,0000804328,2010,11142000000,3730000000,,22000000,666000000,3160000000,,,12570000000,2813000000,2411000000,,,,,,,7346000000,-479000000,0.17407213800313642
QCOM,0000804328,2011,10387000000,2542000000,,-13000000,611000000,1592000000,,,12133000000,5468000000,1840000000,,,,,,,4825000000,-2521000000,0.277349069450749
QCOM,0000804328,2012,10982000000,3727000000,,43000000,973000000,3247000000,,,14293000000,5289000000,2717000000,,,,,,,6287000000,1462000000,0.2305687203791469
QCOM,0000804328,2013,14957000000,5026000000,,114000000,1132000000,4260000000,,,15645000000,5302000000,3547000000,,,,,,,6796000000,509000000,0.2099406528189911
QCOM,0000804328,2014,19121000000,5682000000,,90000000,1279000000,6109000000,,,19555000000,5213000000,5462000000,,,,,,,8880000000,2084000000,0.1731185706551164
